region,comuna,titulo,fecha,bajada,link,medio
Coquimbo,Monte Patria,"La protección internacional de los migrantes climáticos, ¿está Chile a la altura del desafío?",2020-06-05,"La comunidad de Monte Patria en la Región de Coquimbo en Chile constituye la primera población migrante por causas climáticas en el país,",https://www.openglobalrights.org/the-international-protection-of-climate-migrants-chile/%3Flang%3DSpanish,Open Global Rights
Coquimbo,Ovalle,El alma infantil de la primera red de recicladores y cosechadores de agua en Chile,2020-11-20,Medio Ambiente / La Fundación Un Alto en el Desierto desarrolla desde 2011 un programa de educación hídrico ambiental conformado por unas 30,https://www.paiscircular.cl/medio-ambiente/el-alma-de-nino-a-de-la-primera-red-de-recicladores-y-cosechadores-de-agua-en-chile/,País Circular
Coquimbo,Río Hurtado,"Urgente: declaran Alerta Roja en Río Hurtado por incendio forestal ""Los Huapis""",2024-08-01,"Hoy, la Corporación Nacional Forestal (CONAF) ha informado sobre un incendio forestal en la comuna de Río Hurtado, denominado ""Los Huapis"",",https://www.diarioeldia.cl/noticias/2024/08/01/121893-urgente-declaran-alerta-roja-en-rio-hurtado-por-incendio-forestal-los-huapis,diarioeldia.cl
Coquimbo,Río Hurtado,Sequía en Coquimbo: 60% de los cultivos ya no tiene cómo recibir agua,2015-02-09,"La provincia del Limarí, la más afectada por la sequía, apenas registra un 20% de productividad a raíz de la escasez hídríca. “Ya no debemos pensar más,",https://mundoagro.cl/sequia-en-coquimbo-60-de-los-cultivos-ya-no-tiene-como-recibir-agua/,Mundoagro
Coquimbo,Río Hurtado,"Diputado Núñez y fraccionamiento de la jibia: «Es un avance, pero no soluciona el conflicto»",2014-07-29,"El diputado del PC e integrante de la Comisión de Pesca, Daniel Núñez, valoró como un triunfo de la movilización de la Coordinadora Nacional",https://www.elciudadano.com/economia/diputado-nunez-y-fraccionamiento-de-la-jibia-es-un-avance-pero-no-soluciona-el-conflicto/07/29/,elciudadano.com
Coquimbo,Salamanca,CIPER Chile: Contraloría confirma “pérdida” de dineros de Los Pelambres en Municipalidad de Salamanca,,"El Centro de Investigación Periodística CIPER Chile, publicó nuevos antecedentes de la situación financiera de la Municipalidad de Salamanca",https://salamancachile.cl/politica/ciper-chile-contraloria-confirma-perdida-de-dineros-de-los-pelambres-en-municipalidad-de-salamanca/,salamancachile.cl
Coquimbo,Salamanca,"Reportaje: Conociendo el paisaje natural, cuidando el medio ambiente desde pequeños",2019-05-16,"Salamanca y toda la provincia de Choapa son zonas que por alguna razón han enfrentado problemas ambientales, ya sea por inclemencias",https://explora.cl/coquimbo/reportaje-conociendo-el-paisaje-natural-cuidando-el-medio-ambiente-desde-pequenos/,Explora.cl
Valparaíso,Algarrobo,Funcionarios municipales de la Región de Valparaíso finalizan capacitación en justicia ambiental,2024-12-24,El programa fue implementado por ONG FIMA con el aporte del Gobierno Regional de Valparaíso para capacitar en derecho ambiental y acceso a,https://www.fima.cl/2024/12/24/funcionarios-municipales-de-la-region-de-valparaiso-finalizan-capacitacion-en-justicia-ambiental/,ONG Fima
Valparaíso,Cabildo,Feria Ambiental «Por un Cabildo Sustentable» reunió a la comunidad en torno a la conservación del medio ambiente,2024-12-03,"La Feria Ambiental “Por un Cabildo Sustentable”, organizada por Fundación Terram con apoyo de la Municipalidad de Cabildo, reunió a la",https://www.terram.cl/feria-ambiental-por-un-cabildo-sustentable-reunio-a-la-comunidad-en-torno-a-la-conservacion-del-medio-ambiente/,Fundación Terram
Valparaíso,Cabildo,Tribunal Ambiental respalda decisión sobre proyecto minero en Cabildo: no requerirá evaluación de impacto ambiental previa,2024-05-09,"El Segundo Tribunal Ambiental rechazó la reclamación presentada contra la determinación del Servicio de Evaluación Ambiental de Valparaíso,8 months ago",https://www.soychile.cl/Quillota/Sociedad/2024/04/30/858168/tribunal-ambiental-cabildo-respalda-proyectominero.html,soychile.cl
Valparaíso,Cabildo,"Vecinos de Cabildo reconocen que suministro no alcanza para todos y sólo ""hay agua para los paltos""",2021-12-22,"La crisis hídrica en Cabildo continúa en aumento. Esta vez, con las altas temperaturas, los vecinos denuncias que los cortes son cada vez",https://www.biobiochile.cl/especial/aqui-tierra/noticias/2021/12/22/vecinos-de-cabildo-reconocen-que-suministro-no-alcanza-para-todos-y-solo-hay-agua-para-los-paltos.shtml,BioBioChile
Valparaíso,Calera,EFE reconoce que tren llegaría antes a Quillota que a La Calera y confirma que proyecto Valparaíso-Santiago sólo tendrá una vía,2024-12-23,"El gerente general de EFE Valparaíso, Miguel Saavedra, llegó hasta los estudios de Puranoticia.cl para conversar con el programa",https://puranoticia.pnt.cl/region-valparaiso/efe-reconoce-que-tren-llegaria-antes-a-quillota-que-a-la-calera-y-confirma,Home Puranoticia
Valparaíso,Calera,Peregrinaje cultural diaguita cruzaría trazado del proyecto de extensión: ¿Una nueva excusa para atrasar el tren a La Calera?,2024-12-03,"Un tramo de esta práctica ceremonial se superpone con las obras del proyecto, situación que está siendo analizada por el Servicio de",https://puranoticia.pnt.cl/region-valparaiso/peregrinaje-cultural-diaguita-cruzaria-trazado-del-proyecto-de,Home Puranoticia
Valparaíso,Calera,Crisis hídrica en la zona central: ¿falta agua para el consumo humano en El Melón?,2020-10-09,La falta de agua sería una realidad en El Melón. Así lo aseguraron desde Greenpeace a través de una campaña que apunta a la minería.50 months ago,https://www.eldinamo.cl/pais/2020/10/09/crisis-hidrica-en-la-zona-central-falta-agua-para-el-consumo-humano-en-el-melon/,El Dínamo
Valparaíso,Calle Larga,Tribunal confirmó la aprobación ambiental de proyecto fotovoltaico “Meseta de Los Andes”,2023-10-18,El Segundo Tribunal Ambiental rechazó la reclamación interpuesta en contra del Servicio de Evaluación Ambiental (SEA) que buscaba dejar sin,https://tribunalambiental.cl/sentencia-r-323-2022-sea-meseta-los-andes-fotovoltaico/,Tribunal Ambiental |
Valparaíso,Calle Larga,"Con la presentación de experiencias de los CESFAM de Calle Larga, Temuco y San Joaquín, se desarrolla Segundo Conversatorio Virtual de Comunidad de Prácticas en APS - OPS/OMS | Organización Panamericana de la Salud",2020-11-13,"Santiago de Chile, 13 de noviembre de 2020 (OPS/OMS).-En esta oportunidad el diálogo estuvo centrado en conocer las estrategias de",https://www.paho.org/es/noticias/13-11-2020-con-presentacion-experiencias-cesfam-calle-larga-temuco-san-joaquin-se,Pan American Health Organization (PAHO)
Valparaíso,Casablanca,La lucha de Quintay: El abandono del Estado a una población sedienta en medio de la pandemia,2021-08-06,"Los problemas del agua en Quintay vienen arrastrándose desde hace alrededor de treinta años, sin embargo, desde octubre de 2019 la situación",https://doble-espacio.uchile.cl/2021/08/06/la-lucha-de-quintay-el-abandono-del-estado-a-una-poblacion-sedienta-en-medio-de-la-pandemia/,Universidad de Chile
Valparaíso,Casablanca,Ganadores y perdedores del proyecto 'Tren Santiago-Valparaíso',2023-01-22,"El trazado escogido por Gabriel Boric implica el abandono de otros proyectos que estaban en estudio, con lo que se despotencia la",https://interferencia.cl/articulos/ganadores-y-perdedores-del-proyecto-tren-santiago-valparaiso,Interferencia |
Valparaíso,Catemu,El caso de contaminación ambiental en Catemu que vuelve a penar a la minera de Rassmuss,2019-09-03,"Si bien todos los frentes –que implicaron acciones civiles y penales– se fueron cerrando, uno quedó abierto. Se trata de una querella",https://www.elmostrador.cl/destacado/2019/09/03/el-caso-de-contaminacion-ambiental-en-catemu-que-vuelve-a-penar-a-la-minera-de-rassmuss/,El Mostrador
Valparaíso,Catemu,Etiqueta: GORE Valparaiso,2025-01-21,Funcionarios municipales de la Región de Valparaíso finalizan capacitación en justicia ambiental · “Transferencias para el Fortalecimiento de Capacidades,https://www.fima.cl/tag/gore-valparaiso/,ONG Fima
Valparaíso,El Quisco,4.286 hectáreas de bosque nativo fueron devastadas por los incendios forestales en el Gran Valparaíso,2024-02-13,"Fundación Terram determinó, además, que 330 hectáreas de vegetación nativa urbana en Quilpué y Viña del Mar desaparecieron con el siniestro.10 months ago",https://www.terram.cl/4-286-hectareas-de-bosque-nativo-fueron-devastadas-por-los-incendios-forestales-en-el-gran-valparaiso/,Fundación Terram
Valparaíso,El Quisco,R-414-2023,2024-02-15,Tribunal realizó audiencia en reclamación que busca anular multa de 32 UTA ordenada a vertedero ubicado en El Quisco.10 months ago,https://tribunalambiental.cl/r-414-2023/,Tribunal Ambiental |
Valparaíso,El Tabo,"La victoria de Rodrigo Mundaca, con el diario del lunes. Por Germán Gatica, director de G5Noticias",2024-11-25,"El triunfo de Rodrigo Mundaca para ser reelecto como Gobernador de Valparaíso fue contundente, inapelable, indiscutible y territorialmente",https://g5noticias.cl/2024/11/25/la-victoria-de-rodrigo-mundaca-con-el-diario-del-lunes-por-german-gatica-director-de-g5noticias/,G5noticias
Valparaíso,Isla de Pascua,La Isla de Pascua y su problema urgente por el ascenso del nivel del mar,2024-04-28,La subida del nivel del mar afecta a la población de la Isla de Pascua y erosiona la plataforma de las ancestrales estatuas moai,https://www.telecinco.es/noticias/sociedad/20240428/ascenso-nivel-mar-problema-urgente-isla-pascua_18_012351382.html,Telecinco
Valparaíso,Juan Fernández,Chile: conoce su nueva área marina protegida en el archipiélago de Juan Fernández [Fotos],2017-03-04,"Mar de Juan Fernández, a 670 kilómetros de la costa de Valparaíso, es la nueva Área Marina Costera Protegida de Múltiples Usos (AMCP-MU) de",https://es.mongabay.com/2017/02/chile-area-marina-archipielago-juan-fernandez/,Mongabay - Conservation News
Valparaíso,Juan Fernández,¿Coatíes en el archipiélago de Juan Fernández? Un inesperado visitante no deseado,2022-09-30,"El archipiélago de Juan Fernández es un verdadero tesoro verde del océano Pacífico, conocido mundialmente, entre otras cosas,",https://laderasur.com/articulo/coaties-en-el-archipielago-de-juan-fernandez-un-inesperado-visitante-no-deseado/,Ladera Sur
Valparaíso,La Cruz,Con seminario en La Cruz concluyen proyectos de Eficiencia Hídrica y Adaptación al Cambio Climático financiados por el Gobierno Regional de Valparaíso,2024-12-23,"A través del Fondo de Innovación para la Competitividad y el Desarrollo (FIC-R), el Gobierno Regional de Valparaíso financió dos importantes",https://g5noticias.cl/2024/12/23/con-seminario-en-la-cruz-concluyen-proyectos-de-eficiencia-hidrica-y-adaptacion-al-cambio-climatico-financiados-por-el-gobierno-regional-de-valparaiso/,G5noticias
Valparaíso,La Cruz,Extensión del tren a La Calera: harán dos nuevas jornadas de participación ciudadana,2024-11-05,"Los vecinos y vecinas pueden sumarse a las actividades, donde se informarán los principales cambios al proyecto original de EFE Valparaíso.1 month ago",https://www.observador.cl/extension-del-tren-a-la-calera-haran-dos-nuevas-jornadas-de-participacion-ciudadana/,El Observador
Valparaíso,La Ligua,Guardianas del planeta: mujeres por la defensa del medio ambiente en Chile,2024-07-31,"Bosques nativos milenarios, ríos prístinos, salares sagrados, mares llenos de riquezas, glaciares gigantescos, humedales frondosos.53 months ago",https://www.vice.com/es/article/guardianas-del-planeta-mujeres-por-la-defensa-del-medio-ambiente-en-chile/,VICE
Valparaíso,La Ligua,"""Megasequía"" en Chile: las catastróficas consecuencias de la mayor crisis del agua de los últimos 50 años",2019-10-11,"La aridez del terreno, causada por la escasez de lluvias, está avanzando hacia el sur de Chile y esto ha traído consecuencias: miles de",https://www.bbc.com/mundo/noticias-america-latina-49825857,BBC
Valparaíso,Limache,Agrupación medioambiental manifestó su rechazo contra proyecto termoeléctrica Los Rulos en Limache,2021-09-17,Agrupaciones medioambientales de la región de Valparaíso se manifestaron en rechazo al proyecto termoeléctrico de Los Rulos en la plaza,https://www.biobiochile.cl/noticias/nacional/region-de-valparaiso/2021/09/17/agrupacion-medioambiental-manifesto-su-rechazo-contra-proyecto-termoelectrica-los-rulos-en-limache.shtml,BioBioChile
Valparaíso,Los Andes,Los Bronces arriesga multa de hasta $17 mil millones por incumplimientos ambientales,2025-01-22,Martes 24 de diciembre de 2024.- Una multa que podría llegar casi a los $17 mil millones (21 mil unidades tributarias anuales) arriesga la empresa Anglo,https://www.induambiente.com/los-bronces-arriesga-multa-de-hasta-17-mil-millones-por-incumplimientos-ambientales,Induambiente
Valparaíso,Olmué,Con participativos talleres medioambientales y de liderazgo finalizó Proyecto de Desarrollo Territorial Sustentable de ZOIT Olmué 2024,2024-11-08,"En una participativa jornada realizada en la hostería El Copihue de Olmué, finalizó el proyecto UVA 2295 Desarrollo Territorial Sustentable,",https://uv.cl/archivo-noticias-uv/27506-con-participativos-talleres-medioambientales-y-de-liderazgo-finalizo-proyecto-de-desarrollo-territorial-sustentable-de-zoit-olmue-2024,Universidad de Valparaíso
Valparaíso,Olmué,Combaten incendio forestal en Olmué: siniestro cuenta con rápido avance,2023-12-02,"La tarde de este sábado se inició el combate a un incendio forestal en Olmué, en la Región de Valparaíso.13 months ago",https://www.latercera.com/nacional/noticia/combaten-incendio-forestal-en-olmue-siniestro-cuenta-con-rapido-avance/NT35XO676FEHFKCTIZE6RYRU4A/,La Tercera
Valparaíso,Panquehue,"Plaguicidas ilegales en Chile estarían causando deterioro cognitivo en trabajadores, niños y pueblos cercanos",2019-02-03,"Alarmante es el nuevo caso expuesto en las regiones del Maule y Coquimbo, que aluden a la responsabilidad de la industria agricultora en el",https://www.izquierdadiario.es/Neurotoxicidad-y-Agroindustria-Plaguicidas-ilegales-en-Chile-causarian-deterioro-cognitivo-en,Izquierda diario.es
Valparaíso,Papudo,Tribunal ratificó decisión del SEA que mantuvo vigencia de la RCA favorable de proyecto inmobiliario en Papudo,2024-05-06,"El Segundo Tribunal Ambiental rechazó la reclamación interpuesta por dos concejales de la comuna de Papudo, luego que el Servicio de",https://tribunalambiental.cl/sentencia-r-399-2023-caducidad-rca-sea-punta-pite-papudo,Tribunal Ambiental |
Valparaíso,Putaendo,Comunidad de Putaendo celebra fallo contra Minera Vizcachitas,2022-11-11,"La comunidad y la Asociación Ambiental, Social y Cultural Putaendo Resiste, están conformes con la determinación del Tribunal Ambiental y",https://radio.uchile.cl/2022/11/11/comunidad-de-putaendo-celebra-fallo-contra-minera-vizcachitas/,Radio Universidad de Chile
Valparaíso,Putaendo,Pese al envío de militares y carabineros a Putaendo: crece la oposición al proyecto minero Vizcachitas,2020-04-28,"[resumen.cl] Gran contingente de militares y carabineros fueron enviados la semana pasada a Putaendo ante movilizaciones de la comunidad,",https://resumen.cl/articulos/pese-envio-militares-carabineros-putaendo-crece-oposicion-proyecto-minero-vizcachitas,Resumen.cl
Valparaíso,Quillota,Tribunal realizó audiencia en reclamación contra el Ministerio del Medio Ambiente que busca modificar el área del humedal urbano Estero El Litre ubicado en la Provincia de Quillota | Tribunal Ambiental,2022-08-16,El Segundo Tribunal Ambiental llevó a cabo audiencia en reclamación de la Empresa de Transporte Ferroviario S.A. (Ferronor) que busca anular,https://tribunalambiental.cl/audiencia-ferromor-mma-humedal-urbano-estero-el-litre-quillota-r-315-2921/,Tribunal Ambiental |
Valparaíso,Quillota,"por alfonso salinas, gerente de desarrollo sostenible gnl quintero - por fernán rioseco, académico de la universidad de valparaíso",2024-01-18,"LA TRIBUNA DEL LECTOR El futuro de la bahía de Quintero. POR ALFONSO SALINAS, GERENTE DE DESARROLLO SOSTENIBLE GNL QUINTERO POR FERNÁN",https://www.mercuriovalpo.cl/impresa/2024/01/18/full/cuerpo-principal/20/,El Mercurio de Valparaíso
Valparaíso,San Antonio,Cuenta Pública: 2023 registra el mayor número de sentencias dictadas por el Segundo Tribunal Ambiental en reclamos contra la Administración del Estado,2024-03-15,El año 2023 marca un hito respecto de las sentencias dictaminadas por el Segundo Tribunal Ambiental en reclamaciones de ilegalidad contra,https://www.paiscircular.cl/medio-ambiente/cuenta-publica-2023-registra-el-mayor-numero-de-sentencias-dictadas-por-el-segundo-tribunal-ambiental-en-reclamos-contra-la-administracion-del-estado/,País Circular
Valparaíso,San Felipe,"Se acabó el plazo: Comunidades evitaron que compañía minera activara concesión en Parque Andino Juncal, sitio estratégico para la biodiversidad y los recursos hídricos",2024-04-17,Biodiversidad / La empresa minera Nutrex SpA tenía plazo hasta la medianoche de ayer para ingresar a los terrenos del Parque Andino Juncal y,https://www.paiscircular.cl/biodiversidad/se-acabo-el-plazo-comunidades-evitaron-que-compania-minera-activara-dominio-en-parque-andino-juncal-sitio-estrategico-para-la-biodiversidad-y-los-recursos-hidricos/,País Circular
Valparaíso,San Felipe,[OPINIÓN] Movilidad y la espera ciudadana (Leopoldo Santibáñez),2024-07-10,"Si argumentamos que “La historia de ciudad es la de su espacio público” (Borja y Mixi 2000), entonces las ciudades no solo son el espacio de",https://diariolaquinta.cl/2024/07/10/opinion-movilidad-y-la-espera-ciudadana-leopoldo-santibanez/,Diario La Quinta
Valparaíso,San Felipe,Tribunal Ambiental rechazó reclamación contra la Comisión de Evaluación de la Región de Valparaíso por proyecto “Bodegas de Cal San Felipe” | Tribunal Ambiental,2017-03-22,El Tribunal Ambiental de Santiago rechazó la reclamación presentada por Inversiones Moncuri S.A. y Agrícola El Maitenal S.A. en contra de la,https://tribunalambiental.cl/tribunal-ambiental-rechazo-reclamacion-contra-la-comision-de-evaluacion-de-la-region-de-valparaiso-por-proyecto-bodegas-de-cal-san-felipe/,Tribunal Ambiental |
Valparaíso,San Felipe,"Académicos investigadores del LAETEC, campus San Felipe y Valparaíso, visibilizan acciones en torno a la inteligencia artificial",2023-06-22,"Para trabajar un prototipo de red neuronal y evaluar su aplicación en el currículum de la carrera de Pedagogía en Inglés, el Laboratorio del",https://www.upla.cl/noticias/2023/06/22/academicos-investigadores-del-laetec-campus-san-felipe-y-valparaiso-visibilizan-acciones-en-torno-a-la-inteligencia-artificial/,Universidad de Playa Ancha
Valparaíso,Santa María,Huila: 10 años de experiencias educativas sobre reutilización textil en Valparaíso,2024-05-24,"Nacido tras los megaincendios de 2014, Huila se dedica al fomento de la reutilización textil a través de talleres educativos.7 months ago",https://www.paiscircular.cl/economia-circular/huila-textil/,País Circular
Valparaíso,Villa Alemana,Corto de egreso de exalumno de Cine UV competirá en 28° Festival Internacional de Cine de Valdivia,2021-10-06,"“Susurros del hormigón”, de Matías Rojas, participa en la Selección Oficial de Cortometrajes Latinoamericanos. El cortometraje de egreso",https://uv.cl/archivo-noticias-uv/12531-corto-de-egreso-de-exalumno-de-cine-uv-competira-en-28-festival-internacional-de-cine-de-valdivia-12531,Universidad de Valparaíso
Valparaíso,Viña del Mar,Proyecto Crea Acción Ambiental se desarrolló exitosamente en el Colegio Artístico Costa Mauco,2024-09-11,"El miércoles 4 de septiembre, el proyecto Crea Acción Ambiental, que se encuentra en pleno desarrollo en la comuna de Quintero, se enfocó en",https://www.terram.cl/proyecto-crea-accion-ambiental-se-desarrollo-exitosamente-en-el-colegio-artistico-costa-mauco/,Fundación Terram
Metropolitana de Santiago,Buin,Malos olores: alcalde de Buin criticó a Aconcagua Foods por despido de casi mil trabajadores,2020-02-23,La Municipalidad de Buin rechazó la desvinculación de alrededor de mil trabajadores de la empresa Aconcagua Foods ocurrida el pasado,https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2020/02/23/malos-olores-alcalde-de-buin-critico-a-aconcagua-foods-por-despido-de-casi-mil-trabajadores.shtml,BioBioChile
Metropolitana de Santiago,Cerrillos,Estación Bío Bío del Metro de Santiago continuará suspendida este miércoles por trabajos de drenaje de agua,2024-06-25,"Desde el domingo, la estación Biobío de la Línea 6 se encuentra con problemas tras las intensas lluvias en la Región Metropolitana.6 months ago",https://www.cnnchile.com/pais/estacion-suspension-bio-bio-metro-trabajos-drenaje-agua_20240625/,CNN Chile
Metropolitana de Santiago,Cerro Navia,Calidad del aire en Cerro Navia de hoy 25 de julio de 2021 - Condición del aire ICAP,2021-07-25,Calidad del aire en Cerro Navia de hoy 25 de julio de 2021 - Condición del aire ICAP.41 months ago,https://www.infobae.com/america/agencias/2021/07/25/calidad-del-aire-en-cerro-navia-de-hoy-25-de-julio-de-2021-condicion-del-aire-icap-2/,Infobae
Metropolitana de Santiago,Cerro Navia,Calidad del aire no mejora en la RM por incendios: Estación Cerro Navia marca nivel de preemergencia,2022-12-16,La densa columna de humo se ha percibido durante toda la jornada a raíz de los incendios forestales en la zona central.24 months ago,https://www.t13.cl/noticia/nacional/calidad-del-aire-no-mejora-rm-incendios-estacion-cerro-navia-marca-nivel-preemergencia-16-12-2022,T13
Metropolitana de Santiago,Colina,Colina: agua no apta para consumo humano,2023-03-21,"A tan solo 30 minutos de la capital se encuentra la comuna de Colina, la que ha vivido un crecimiento poblacional exponencial en los últimos",https://radiojgm.uchile.cl/colina-agua-no-apta-para-consumo-humano/,Radio JGM
Metropolitana de Santiago,El Bosque,Un progreso industrial que asfixia,2024-12-12,"San Bernardo enfrenta una crisis habitacional y ambiental, afectada por la contaminación y uno de los mayores cordones industriales de",https://doble-espacio.uchile.cl/2024/12/12/un-progreso-industrial-que-asfixia/,Universidad de Chile
Metropolitana de Santiago,El Bosque,"La leña, un obstáculo en la transición energética de Chile",2023-08-08,"La leña ha sido una fuente tradicional de energía doméstica en el centro y sur de Chile, pero está generando problemas medioambientales y de",https://dialogue.earth/es/polucion/375878-lena-obstaculo-transicion-energetica-chile/,China Dialogue
Metropolitana de Santiago,El Bosque,Ciudad de México declaró la primera contingencia ambiental por ozono de 2018,2018-06-07,"Se sacará de la circulación diaria unos 1.5 millones de automóviles, equivalentes al 30% del parque vehicular de la zona metropolitana de la",https://www.infobae.com/america/mexico/2018/06/07/ciudad-de-mexico-declaro-la-primera-contingencia-ambiental-por-ozono-de-2018/,Infobae
Metropolitana de Santiago,El Monte,El aprendizaje al aire libre: un valor agregado para fortalecer la Educación Ambiental y Desarrollo Sostenible,2024-12-05,"Nuestro recorrido por la ribera del río Mapocho en las comunas de Talagante y El Monte, desarrollado junto a las ONG, Frente de Río y Verde",https://explora.cl/rmsurponiente/el-aprendizaje-al-aire-libre-un-valor-agregado-para-fortalecer-la-educacion-ambiental-y-desarrollo-sostenible/,Explora.cl
Metropolitana de Santiago,El Monte,¿Cómo afecta el cambio climático a cinco comunas de la Región Metropolitana?,2019-10-29,La sequía es una de las tantas consecuencias del cambio climático y lograr entender a cabalidad este fenómeno es un gran desafío.65 months ago,https://explora.cl/rmsurponiente/ciencia_ciudadana-2/,Explora.cl
Metropolitana de Santiago,Estación Central,"Actividad con Matthei y ""metrazo"" en estaciones: los cierres de campaña de Francisco y Claudio Orrego",2024-11-21,"El candidato de Chile Vamos llamó a realizar un cambio en la Región Metropolitana, mientras que el actual gobernador relevó su capacidad de",https://radio.uchile.cl/2024/11/21/actividad-con-matthei-y-metrazo-en-estaciones-los-cierres-de-campana-de-francisco-y-claudio-orrego/,Radio Universidad de Chile
Metropolitana de Santiago,Estación Central,El conflicto entre Copec y el Fisco por terreno expropiado para estación Isidora Goyenechea de próxima Línea 7 del Metro,2023-06-08,"El lugar donde había una estación de servicio fue expropiado para la estación Isidora Goyenechea, para el Fisco el precio de indemnización",https://www.theclinic.cl/2023/05/22/conflicto-copec-fisco-terreno-expropiado-proxima-estacion-isidora-goyenechea-metro/,The Clinic
Metropolitana de Santiago,Huechuraba,Contaminación del aire y basura: los principales problemas ambientales según capitalinos,2018-02-20,"Durante esta jornada se conoció la cuarta versión de la Encuesta Nacional de Medio Ambiente, la cual corresponde a un",http://www.biobiochile.cl/noticias/nacional/region-metropolitana/2018/02/20/contaminacion-de-aire-y-basura-son-los-principales-problemas-segun-los-capitalinos.shtml,BioBioChile
Metropolitana de Santiago,Isla de Maipo,Pese a advertencias 30 proyectos de extracción de áridos en el río Maipo están modificando peligrosamente su cauce,2023-10-11,Ya en 2015 un estudio encargado por la Dirección de Obras Hidráulicas (DOH) del Ministerio de Obras Públicas concluyó que era necesario,https://www.latercera.com/que-pasa/noticia/pese-a-advertencias-30-proyectos-de-extraccion-de-aridos-en-el-rio-maipo-estan-modificando-peligrosamente-su-cauce/GIIAHOSGUNCOTIUTW4T3N4DBGI/,La Tercera
Metropolitana de Santiago,Isla de Maipo,Sistema frontal afecta zona centro sur del país,2023-08-23,"Debido al fuerte sistema frontal en el país, el Presidente Boric declaró estado de catástrofe desde O'Higgins al Biobío.16 months ago",https://www.latercera.com/nacional/noticia/fuertes-lluvias-causan-estragos-en-zona-centro-sur-del-pais/G4J2NPUIGREUBNZIUVBJYBXWUE/,La Tercera
Metropolitana de Santiago,La Cisterna,Sin agua 31 localidades de Puebla capital: pagan por el líquido 180 pesos cada dos semanas,2024-12-12,"Maribel Corona vive en la colonia Santa Lucía, ubicada en inmediaciones de Valsequillo, y la falta de agua es su gran problema.18 months ago",https://oem.com.mx/elsoldepuebla/local/sin-agua-31-localidades-de-puebla-capital-pagan-por-el-liquido-180-pesos-cada-dos-semanas-19515418,El Sol de México
Metropolitana de Santiago,La Cisterna,"""Las soluciones de fondo requieren una nueva administración municipal""",2021-04-01,"Lorena Meneses es la candidata de Convergencia Social (CS), que luchará para convertirse en la nueva alcalde de la comuna de La Cisterna.45 months ago",https://www.eldinamo.cl/politica/2021/04/01/lorena-meneses-candidata-por-a-la-alcaldia-de-la-cisterna/,El Dínamo
Metropolitana de Santiago,La Florida,Introducción,2007-05-21,Chile ha mantenido estrictas premisas neoliberales en la gestión de las áreas urbanas. El territorio y sus componentes ambientales han sido privatizados y,https://www.ub.edu/geocrit/9porto/hromero.htm,Universitat de Barcelona
Metropolitana de Santiago,La Granja,Crueldad animal: vaca y 13 cabras con maltrato y casi en huesos en parque recreativo,2023-08-24,"Una granja interactiva de un parque recreativo en la vía Panamericana, entre Cali y Jamundí, tiene vacas y cabras. El problema es que la",https://www.eltiempo.com/colombia/cali/crueldad-animal-una-vaca-y-13-cabras-de-parque-recreativo-en-cali-con-maltrato-799159,ELTIEMPO.COM
Metropolitana de Santiago,La Granja,En Madrid pagarán 3 millones de euros para matar a 12 mil cotorras argentinas,2020-02-12,"En la ciudad de Madrid, España, pagarán 3 millones de dólares para matar a 12.000 cotorras argentinas, una especie considerada invasiva que atenta contra la",https://www.hoy.com.py/mundo/en-madrid-pagaran-3-millones-de-euros-para-matar-a-12-mil-cotorras-argentinas,Diario HOY – En Paraguay y el Mundo
Metropolitana de Santiago,La Pintana,"Columna de Claudia Pizarro: Reciclaje en La Pintana, nadie es profeta en su tierra",2023-02-06,La alcaldesa de La Pintana aborda los desafíos medioambientales que tenemos como sociedad y cómo el reciclaje y otras medidas pueden,https://www.theclinic.cl/2023/01/11/columna-claudia-pizarro-reciclaje-la-pintana/,The Clinic
Metropolitana de Santiago,Lampa,Minas abandonadas en Lampa se convierten en importante refugio para murciélagos de la Región Metropolitana,2019-12-26,Unas minas abandonadas en esta comuna se convirtieron en la primera “Área de Importancia para la Conservación de los Murciélagos” de la,https://laderasur.com/articulo/minas-abandonadas-en-lampa-se-convierten-en-importante-refugio-para-murcielagos-de-la-region-metropolitana/,Ladera Sur
Metropolitana de Santiago,Las Condes,Las Condes lanza programa de mediación escolar,2024-04-17,"El alcalde Joaquín Lavín, junto con el ministro de Educación, Gerardo Varela, el superintendente de Educación, Sebastián Izquierdo y el alcalde de La",https://www.lascondes.cl/las-condes-lanza-programa-de-mediacion-escolar/,Las Condes
Metropolitana de Santiago,Lo Prado,Vecinos de Lo Prado se unieron para hacer demanda colectiva contra ENEL,2019-06-05,Hemos hecho la denuncia correspondiente a la Superintendencia de Electricidad y también invitamos a los vecinos a acercarse al municipio pa.67 months ago,https://www.soychile.cl/Santiago/Sociedad/2019/05/31/598402/Vecinos-de-Lo-Prado-se-unieron-para-hacer-demanda-colectiva-contra-ENEL.aspx,soychile.cl
Metropolitana de Santiago,Maipú,Claudia Nathalie Mix Jiménez. Reseñas biográficas parlamentarias,2024-05-09,"Claudia Mix Jiménez (Santiago, 13 de julio de 1969). Egresada de Trabajo Social, gestora cultural y política del Partido Frente Amplio. Diputada por.8 months ago",https://www.bcn.cl/historiapolitica/resenas_biograficas/wiki/Claudia_Nathalie_Mix_Jim%25C3%25A9nez,BCN
